#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,s,#,.,.,#,.,.,.,.,.,.,#,.,.,.,.,.,#,.,#,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,.,.,.,.,.,.,#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#,.,.,.,.,.,.,.,#,.,.,#,.,.,.,.,.,#,#,.,#,.,.,#,.,.,.,.,.,.,.,.,.,.,.,#,.,.,.,.,.,.,.,#,.,.,.,.,.,.,.,#,.,.,.,#,.,.,.,.,.,.,.,#,.,.,.,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,.,.,#,#,.,.,.,.,.,#,.,.,.,.,.,.,.,.,.,.,.,.,#,.,.,.,#,#,#,.,.,.,#,.,.,.,.,.,.,#,.,.,#,#,.,.,.,#,.,.,.,.,.,.,.,.,.,.,#,.,.,.,.,.,#,#,.,.,.,#,.,.,.,#,.,.,.,.,.,#,#,.,.,.,.,.,.,.,.,#,#,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,.,.,.,.,.,.,.,.,.,#,#,#,#,.,#,.,.,.,.,.,.,.,.,#,.,.,.,.,.,#,.,.,.,.,.,#,.,.,#,.,.,.,.,.,.,#,.,.,.,.,.,.,.,#,.,.,.,#,#,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,.,#,.,#,.,.,.,#,#,.,.,.,.,#,.,.,.,.,.,.,.,.,#,.,.,.,.,#,.,.,.,.,#,.,.,.,.,#,.,.,.,.,.,.,#,#,.,.,.,#,#,.,.,.,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,.,.,.,.,.,#,.,#,.,.,.,.,#,#,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,#,#,.,.,.,.,.,.,#,.,.,.,.,.,#,.,.,.,.,#,.,.,#,.,.,.,.,.,.,.,.,#,.,.,.,.,.,.,.,.,.,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#
#,.,#,#,.,.,.,#,#,.,#,.,.,#,.,#,#,.,.,.,.,.,.,.,.,#,.,.,#,#,#,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,#,#,#,#,#,#,#,.,#,.,#,.,#,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,.,.,#,#,#,.,#,#,.,#,#,.,#,#,.,#,.,#,#,.,.,.,#,#,#,#,#,#,.,.,#,.,.,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,#,.,.,.,.,.,.,.,.,.,#,#,.,.,.,#,#,.,#,.,.,#,.,#,.,#,#,.,#,#,#,.,#,.,.,#,.,.,#,.,.,#,.,#,#,#,.,#,#,.,#,#,.,.,.,.,#,.,.,#,.,#,.,#,#,#,.,#,.,#,#,.,#,#,.,.,.,#,#,.,.,.,#,.,#,.,#,#,#,.,.,.,#,#,#,#,.,#,#,.,.,.,.,#,.,.,.,#,#,#,#,.,.,#,.,.,.,#,.,#,#,.,#,.,#,.,.,#,#,.,.,.,#,#,#,.,#,.,#,.,#,#,#,#,#,.,.,.,#,#,#,.,.,.,#,.,.,#,#,#,.,#,#,.,#,#,.,#,#,.,.,.,#,.,.,.,.,.,#,#,.,#,.,.,#,#,.,.,.,.,#,#,.,#,.,.,.,#,.,#,.,#,.,.,.,.,#,#,.,.,.,.,#,.,#,#,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,#,#,#,.,.,#,#,.,.,.,#,#,#,#,.,.,.,.,#,#,.,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,.,#,#,.,#,#,#,.,#,.,.,.,#,#,.,.,.,.,#,.,.,#,.,.,.,#,.,.,.,.,#,#,#,.,.,.,#,#,.,.,.,#,#,.,#,#,.,.,#,.,#,#,.,.,.,#,.,#,.,.,#,.,.,#,#,.,#,#,#,.,.,#,.,#,#,.,#,#,.,#,#,#,#,.,.,#,#,.,.,.,.,.,#,.,.,#,.,#,#,.,#
#,.,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,#,#,#,.,#,#,#,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,.,.,.,.,.,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,.,#,#,#,#,#,#,.,#,#,#,.,.,.,.,#,.,#,.,#,.,.,.,#,#,.,.,.,#,#,.,#,.,.,.,.,.,.,#,#,#,.,.,.,.,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,.,#,#,#,#,.,#,.,.,#,#,.,#,.,.,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,.,#,.,.,#,.,.,#,.,.,.,.,#,.,.,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,.,.,#,#,.,.,.,.,.,#,#,#,#,.,#,#,#,.,#,.,.,.,.,#,.,.,#,#,.,.,.,.,.,#,.,.,.,#,.,#,#,#,.,#,.,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,.,.,.,#,.,#,.,.,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,#,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,.,#,.,#,#,.,#,.,.,.,#,#,#,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,#,.,.,.,.,.,#,.,.,#,.,#,.,.,.,.,#,#,#,#,#,#,.,#,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,#,.,#,.,#,#,#,#,.,#,.,.,#,#,.,#,.,#,.,#,.,.,#,.,#,#,.,.,#,#,.,#,.,.,.,.,#,.,#,.,.,.,#,#,#,.,.,.,.,#,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,#,#,.,#,.,.,#,#,.,.,#,.,.,#
#,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,#,#,.,.,.,.,.,.,#,#,.,#,#,.,.,.,#,.,#,#,.,.,.,#,#,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,.,.,#,#,#,.,.,.,.,.,#,#,.,#,.,.,#,#,#,.,.,#,.,#,.,#,#,#,.,#,.,#,.,#,.,.,#,.,#,.,#,#,#,.,.,.,.,.,.,.,#,.,.,.,.,#,.,.,#,#,.,.,#,#,#,.,#,.,.,#,.,#,#,.,#,.,#,.,#,#,.,#,.,#,.,.,#,.,#,#,#,.,.,.,#,.,#,#,.,#,.,#,.,.,#,.,.,.,.,#,#,.,.,.,#,#,#,#,#,.,#,.,#,.,.,#,#,.,.,#,.,#,#,.,.,#,.,.,#,.,#,#,.,#,.,#,#,#,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,.,.,#,#,#,#,.,#,#,#,.,#,.,.,#,.,#,#,#,#,#,.,.,#,.,.,#,.,#,.,.,.,.,#,#,.,.,#,#,#,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,.,#,.,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,#,.,#,#,.,.,.,.,.,#,.,#,.,#,#,.,#,.,.,.,.,#,.,.,.,.,.,#,#,#,.,#,.,.,#,.,.,.,.,#,#,.,.,.,.,.,#,.,.,#,.,#,.,#,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,.,#,.,.,#,#,.,#,.,.,.,#,#,#,.,#,.,#,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,#,#,.,.,.,#,.,.,#,#
#,.,.,#,#,.,#,#,#,.,#,.,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,.,#,.,#,#,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,.,.,.,.,.,#,#,.,#,.,#,#,.,#,.,#,.,.,#,#,.,#,#,.,#,.,#,#,.,.,#,.,#,#,#,.,.,.,#,.,#,#,#,.,.,.,#,.,#,.,.,.,#,.,.,.,.,#,.,.,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,#,#,#,#,.,#,.,.,#,#,.,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,#,#,.,.,.,.,#,.,#,#,.,.,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,.,.,.,.,#,.,.,.,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,#,#,.,.,.,#,.,#,.,.,#,.,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,#,#,.,.,.,.,#,.,.,.,#,.,.,#,.,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,#,#,.,.,#,#,.,.,.,#,.,.,#,.,.,.,#,#,.,.,.,.,.,#,#,.,#,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,#,#,#,.,.,.,.,#,.,.,#,.,.,#,#,.,#,.,#,#,#,#,.,.,.,#,#,.,#,.,.,.,#,.,.,#,.,.,.,.,.,#,.,.,#,.,.,.,#,.,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,.,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,.,.,.,.,#,#,.,#,#,#,#,.,#,#,#,#,.,.,#,#,.,#,#,.,#,.,.,.,.,#,.,#,.,#,.,#
#,#,.,.,#,.,.,.,#,.,#,#,.,.,#,#,.,#,.,.,#,.,.,.,#,#,.,#,.,#,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,#,#,.,.,#,.,.,#,#,.,.,#,.,#,.,.,.,#,.,.,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,.,#,#,.,#,.,.,#,.,#,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,#,.,.,#,.,#,#,.,#,.,#,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,#,#,.,.,#,#,.,.,#,.,#,.,.,#,#,.,.,.,#,.,#,#,.,.,.,.,.,#,.,#,#,.,#,#,#,.,.,#,#,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,#,#,.,.,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,.,.,.,#,.,#,#,.,#,.,.,#,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,.,#,.,#,#,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,.,.,#,#,#,#,#,.,.,#,.,#,.,.,.,.,#,.,.,#,#,.,#,.,#,.,#,#,.,#,.,.,#,.,#,.,#,.,#,#,#,.,.,#,#,#,.,#,.,.,.,#,.,.,.,.,.,.,#,#,#,.,#,.,#,#,#,.,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.,#,#,.,.,#,.,#,.,#,#,#,.,.,#,.,.,#,#,.,.,#,#,#,#,.,.,.,.,.,#,.,.,#,.,#,#,.,#,.,#,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,#,#,#,.,.,#,.,#,.,#,.,.,.,.,.,.,.,#,.,.,.,.,.,#,.,.,.,.,.,#,.,.,#,.,#,#,#,.,.,.,.,#
#,.,.,#,.,#,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,#,#,#,#,.,.,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,.,#,.,.,.,.,#,#,.,#,.,.,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,.,.,.,.,.,#,.,.,.,#,#,#,#,#,.,#,.,.,.,.,.,#,#,.,.,.,#,#,#,.,.,.,.,#,.,.,#,.,#,.,#,.,.,.,.,.,#,#,#,.,.,#,.,.,.,#,.,.,.,#,.,.,.,#,.,#,#,.,.,#,.,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,.,#,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,.,.,.,#,#,.,.,#,.,.,.,#,.,#,#,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,#,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,#,.,#,#,#,.,.,.,.,#,.,.,#,#,#,#,#,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,.,#,.,#,.,#,#,#,.,#,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,#,.,#,.,#,#,.,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,#,#,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,#,#,#,.,#,.,#,.,.,#,#,.,.,.,#,.,.,#,.,#,.,#,.,.,.,.,.,.,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,.,.,.,#,#,.,#,#,#,#,.,.,#,#,.,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,#,.,.,#,#,.,.,#,#,.,#,#,.,.,.,#,#,#,#,.,.,#,#,#,#,.,.,#,#,.,.,#,#,.,#,#,.,#
#,#,.,#,.,#,#,.,#,#,#,.,.,#,#,.,.,#,.,#,#,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,#,#,.,.,#,.,#,.,#,.,.,#,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,#,#,.,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,#,.,#,#,.,.,#,#,.,.,#,.,#,#,#,.,.,#,.,#,#,.,.,#,.,#,#,.,#,.,.,.,.,#,.,#,#,#,#,.,#,.,.,#,.,#,.,.,.,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,#,.,#,.,#,#,.,.,#,#,#,#,.,.,.,#,#,.,.,#,#,.,#,#,.,#,.,#,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,#,.,.,.,.,.,#,#,#,.,.,#,.,#,.,.,.,.,#,.,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,#,#,#,#,.,.,#,.,.,.,.,#,#,.,#,#,#,#,.,#,#,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,.,.,#,.,.,.,.,#,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,#,.,.,#,#,#,.,#,.,#,.,#,#,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,#,#,#,.,#,#,.,#,.,#,.,.,.,.,#,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,#,#,#,.,.,#,.,.,.,#,.,#,.,.,.,#,.,#,#,.,.,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,.,#,.,.,#
#,.,.,#,.,.,.,.,.,.,.,#,.,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,.,.,#,.,#,#,#,#,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,#,#,.,#,#,#,.,.,.,.,#,.,#,.,.,#,.,#,#,#,#,#,.,.,.,.,#,.,.,.,.,#,#,#,.,#,.,#,.,.,.,.,#,#,.,#,.,#,#,.,.,.,.,.,#,#,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,#,#,#,.,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,#,#,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,.,.,#,.,#,.,.,.,.,#,.,#,#,.,#,.,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,#,.,.,#,#,#,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,.,.,#,#,.,.,#,#,.,.,#,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,.,.,.,#,#,#,#,#,#,.,#,.,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,#,#,.,.,#,.,.,.,#,.,#,.,.,#,#,#,.,.,#,.,#,#,.,#,#,.,#,.,#,.,#,.,.,#,#,#,.,#,#,#,#,.,.,.,#,#,.,#,#,.,.,.,.,.,#,.,.,.,#,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,#,.,#,.,.,#,#,#,.,#,#
